id_stayGPS,source_address,nm_prsn,stayGPS_start,stayGPS_end,stayGPS_x,stayGPS_y,stayGPS_duration,duration_cat,wifi_count,wifi_sensors,dist_to_nearest_sensor,nearest_sensor,issue
1,00:5b:94:c3:90:bc,P096,2019-10-21T14:28:12Z,2019-10-21T14:33:42Z,398370.366497839,332933.444647037,330,5-10min,13,"sensor_202_front,sensor_bridge_main_engineer",26.3418981760871,sensor_202_front,Potentially matchable
2,00:5b:94:c3:90:bc,P096,2019-10-24T16:06:34Z,2019-10-24T16:15:24Z,398378.334960726,332933.835802463,530,5-10min,217,sensor_202_front,22.0761889681876,sensor_202_front,Potentially matchable
3,00:5b:94:c3:90:bc,P096,2019-10-28T12:30:37Z,2019-10-28T12:40:12Z,398703.901199704,332937.336921188,575,5-10min,58,sensor_bus_station,10.4620326276127,sensor_bus_station,Potentially matchable
4,00:5b:94:c3:90:bc,P096,2019-10-29T17:11:45Z,2019-10-29T17:16:25Z,398483.841705493,332820.191182347,280,3-5min,0,"",29.2729824828869,sensor_lake,No WiFi detection
5,00:5b:94:c3:90:bc,P096,2019-10-29T17:21:30Z,2019-10-29T17:27:45Z,398482.816603003,332813.643160042,375,5-10min,0,"",35.8422827700039,sensor_lake,No WiFi detection
6,00:cd:fe:17:e0:d0,P083,2019-10-21T12:23:53Z,2019-10-21T12:28:03Z,398380.239148856,333024.162380173,250,3-5min,204,"sensor_203_front,sensor_btw_TMB_library,sensor_202_front,sensor_football_field_front",45.2808422668668,sensor_btw_TMB_library,Potentially matchable
7,00:cd:fe:17:e0:d0,P083,2019-10-24T22:09:46Z,2019-10-24T22:15:06Z,398657.640928171,333221.424444251,320,5-10min,0,"",7.55757215003649,sensor_PC_room_front,No WiFi detection
8,00:cd:fe:17:e0:d0,P083,2019-10-28T17:26:20Z,2019-10-28T17:34:45Z,398707.79926792,332932.589616608,505,5-10min,36,sensor_bus_station,12.9487453782853,sensor_bus_station,Potentially matchable
9,00:cd:fe:17:e0:d0,P083,2019-10-28T22:13:44Z,2019-10-28T22:16:49Z,398308.799559869,333287.092430599,185,3-5min,2,sensor_dorm_front,49.3148716531487,sensor_dorm_front,Insufficient WiFi (<3 packets)
10,00:cd:fe:17:e0:d0,P083,2019-10-31T01:41:38Z,2019-10-31T01:45:58Z,398333.766462719,333240.841134851,260,3-5min,5,"sensor_dorm_front,sensor_parking_dorm",3.79884385125136,sensor_dorm_front,Potentially matchable
11,00:cd:fe:17:e0:d0,P083,2019-11-12T16:30:16Z,2019-11-12T16:33:26Z,398604.994114721,332910.831680333,190,3-5min,12,sensor_btw_201_102,30.2620318805755,sensor_btw_201_102,Potentially matchable
12,00:cd:fe:17:e0:d0,P083,2019-11-13T10:58:27Z,2019-11-13T11:04:27Z,398333.592116754,333243.377667686,360,5-10min,1,sensor_parking_dorm,3.11825921740162,sensor_dorm_front,Insufficient WiFi (<3 packets)
13,00:cd:fe:17:e0:d0,P083,2019-11-13T18:07:14Z,2019-11-13T18:10:34Z,398705.446681502,332926.286311106,200,3-5min,26,"sensor_bus_station,sensor_btw_201_102",12.0633501839304,sensor_bus_station,Potentially matchable
14,08:ae:d6:01:a4:85,P046,2019-11-06T09:00:55Z,2019-11-06T09:06:35Z,398686.40824775,332968.432543128,340,5-10min,61,"sensor_bus_station,sensor_football_field_back",37.3308176237526,sensor_bus_station,Potentially matchable
15,08:ae:d6:01:a4:85,P046,2019-11-08T02:13:06Z,2019-11-08T02:16:56Z,398569.853157957,333145.070567767,230,3-5min,30,"sensor_parking_sport,sensor_football_field_back,sensor_PC_room_front",8.0511624463208,sensor_parking_sport,Potentially matchable
16,08:ae:d6:01:a4:85,P046,2019-11-08T15:59:15Z,2019-11-08T16:08:20Z,398699.017169126,332929.931984361,545,5-10min,69,sensor_bus_station,4.67451362140016,sensor_bus_station,Potentially matchable
17,08:ae:d6:01:a4:85,P046,2019-11-13T17:37:04Z,2019-11-13T17:40:29Z,398717.578515888,332923.589022486,205,3-5min,16,sensor_bus_station,24.2495034892996,sensor_bus_station,Potentially matchable
18,08:ae:d6:11:24:7f,P067,2019-10-25T16:03:22Z,2019-10-25T16:06:42Z,398309.424658472,333266.899336953,200,3-5min,6,sensor_dorm_front,32.0152164366639,sensor_dorm_front,Potentially matchable
19,08:ae:d6:11:24:7f,P067,2019-10-28T17:11:23Z,2019-10-28T17:21:08Z,398309.307465696,333259.982266152,585,5-10min,17,"sensor_dorm_front,sensor_cafeteria_dorm_side,sensor_parking_dorm",27.2886252918934,sensor_dorm_front,Potentially matchable
20,08:ae:d6:11:24:7f,P067,2019-10-28T21:03:36Z,2019-10-28T21:13:11Z,398464.791467506,333182.558572942,575,5-10min,6,sensor_gym_front,27.9047976282483,sensor_gym_front,Potentially matchable
21,08:ae:d6:11:24:7f,P067,2019-10-29T15:46:05Z,2019-10-29T15:49:10Z,398343.800141125,333238.817955512,185,3-5min,1,sensor_dorm_front,13.8663368508862,sensor_dorm_front,Insufficient WiFi (<3 packets)
22,08:ae:d6:11:24:7f,P067,2019-11-04T17:32:56Z,2019-11-04T17:42:11Z,398516.139037739,332865.855217824,555,5-10min,3,sensor_bridge_main_engineer,29.49393504336,sensor_lake,Potentially matchable
23,08:ae:d6:11:24:7f,P067,2019-11-10T18:07:29Z,2019-11-10T18:11:09Z,398296.746749035,333273.21345612,220,3-5min,180,"sensor_dorm_front,sensor_parking_dorm,sensor_cafeteria_dorm_side",45.438275461961,sensor_dorm_front,Potentially matchable
24,08:ae:d6:11:24:7f,P067,2019-11-11T15:57:19Z,2019-11-11T16:02:39Z,398419.758347622,333222.333582399,320,5-10min,26,"sensor_cafeteria_dorm_side,sensor_gym_front,sensor_football_field_front,sensor_dorm_front",10.1361292556494,sensor_cafeteria_dorm_side,Potentially matchable
25,08:ae:d6:23:d6:53,P104,2019-10-25T08:33:35Z,2019-10-25T08:37:10Z,398695.101255329,332944.05729344,215,3-5min,155,"sensor_bus_station,sensor_btw_201_102,sensor_football_field_back",11.9884385872332,sensor_bus_station,Potentially matchable
26,08:ae:d6:23:d6:53,P104,2019-10-29T17:54:42Z,2019-10-29T17:58:57Z,398226.255603713,333267.050409243,255,3-5min,25,sensor_parking_dorm,30.4875231900015,sensor_parking_dorm,Potentially matchable
27,08:ae:d6:23:d6:53,P104,2019-11-01T17:13:56Z,2019-11-01T17:18:51Z,398364.702429067,332933.069070703,295,3-5min,11,"sensor_202_front,sensor_108_front_outside",26.8535753326872,sensor_202_in,Potentially matchable
28,08:ae:d6:23:d6:53,P104,2019-11-03T12:43:24Z,2019-11-03T12:47:14Z,398477.98070695,333066.036921459,230,3-5min,13,sensor_football_field_front,21.2891346609108,sensor_203_1st,Potentially matchable
29,08:ae:d6:23:d6:53,P104,2019-11-03T17:22:56Z,2019-11-03T17:51:11Z,398407.922354661,333019.718812264,1695,10-30min,17,"sensor_203_front,sensor_btw_TMB_library",34.8748089234453,sensor_203_front,Potentially matchable
30,08:ae:d6:23:d6:53,P104,2019-11-04T20:50:04Z,2019-11-04T20:53:39Z,398518.565045554,332892.880271914,215,3-5min,3,sensor_lake,51.7522532691043,sensor_lake,Potentially matchable
31,08:ae:d6:23:d6:53,P104,2019-11-06T20:17:17Z,2019-11-06T20:24:57Z,398333.532859475,333223.461400262,460,5-10min,59,"sensor_dorm_front,sensor_parking_dorm,sensor_cafeteria_dorm_side,sensor_TMB_back,sensor_gym_front",19.5915248574305,sensor_dorm_front,Potentially matchable
32,08:ae:d6:23:d6:53,P104,2019-11-06T20:27:27Z,2019-11-06T20:31:32Z,398330.405536306,333230.092220476,245,3-5min,31,"sensor_dorm_front,sensor_cafeteria_dorm_side,sensor_parking_dorm,sensor_gym_front,sensor_TMB_back",12.7288336398157,sensor_dorm_front,Potentially matchable
33,08:ae:d6:23:d6:53,P104,2019-11-07T21:25:30Z,2019-11-07T21:41:00Z,398327.548818512,333224.25385162,930,10-30min,195,"sensor_dorm_front,sensor_parking_dorm,sensor_cafeteria_dorm_side,sensor_gym_front,sensor_TMB_back",18.8035224230631,sensor_dorm_front,Potentially matchable
34,08:ae:d6:23:d6:53,P104,2019-11-08T22:43:42Z,2019-11-08T22:57:22Z,398327.680001681,333225.187566987,820,10-30min,287,"sensor_cafeteria_dorm_side,sensor_dorm_front,sensor_TMB_back,sensor_gym_front,sensor_dorm_near309,sensor_parking_dorm",17.860821846177,sensor_dorm_front,Potentially matchable
35,08:ae:d6:23:d6:53,P104,2019-11-08T23:17:27Z,2019-11-08T23:20:52Z,398333.059950389,333223.142270673,205,3-5min,8,"sensor_dorm_front,sensor_dorm_near309,sensor_cafeteria_dorm_side",19.8409591388617,sensor_dorm_front,Potentially matchable
36,08:ae:d6:23:d6:53,P104,2019-11-13T20:29:53Z,2019-11-13T20:37:13Z,398329.458941933,333227.613759778,440,5-10min,40,"sensor_dorm_front,sensor_cafeteria_dorm_side,sensor_parking_dorm,sensor_gym_front",15.2439972987592,sensor_dorm_front,Potentially matchable
37,08:ae:d6:28:34:bb,P101,2019-10-22T17:06:14Z,2019-10-22T17:11:04Z,398386.570051189,333142.657009218,290,3-5min,69,"sensor_TMB_back,sensor_cafeteria_dorm_side,sensor_dorm_front,sensor_parking_dorm",27.7103108065026,sensor_TMB_back,Potentially matchable
38,08:ae:d6:28:34:bb,P101,2019-10-24T17:31:11Z,2019-10-24T17:37:51Z,398698.321732366,332935.821028478,400,5-10min,52,sensor_bus_station,5.10275202051585,sensor_bus_station,Potentially matchable
39,08:ae:d6:28:34:bb,P101,2019-10-28T13:23:41Z,2019-10-28T13:27:01Z,398542.260492548,333159.504877403,200,3-5min,11,sensor_parking_sport,27.5068399513881,sensor_parking_sport,Potentially matchable
40,08:ae:d6:28:34:bb,P101,2019-10-29T15:39:50Z,2019-10-29T15:43:40Z,398386.913324493,333146.597014239,230,3-5min,14,"sensor_TMB_back,sensor_gym_front,sensor_cafeteria_dorm_side",25.8158324487658,sensor_TMB_back,Potentially matchable
41,08:ae:d6:28:34:bb,P101,2019-10-29T22:41:15Z,2019-10-29T22:45:40Z,398381.576664168,333139.043733984,265,3-5min,13,sensor_TMB_back,26.5859165742372,sensor_TMB_back,Potentially matchable
42,08:ae:d6:28:34:bb,P101,2019-10-30T15:13:35Z,2019-10-30T15:19:50Z,398464.804406412,333071.744157058,375,5-10min,10,sensor_football_field_front,18.4773251010698,sensor_football_field_back,Potentially matchable
43,08:ae:d6:28:34:bb,P101,2019-10-30T15:25:30Z,2019-10-30T15:28:30Z,398470.181307014,333068.190300801,180,<3min,4,sensor_football_field_front,23.0503166444425,sensor_football_field_back,Potentially matchable
44,08:ae:d6:28:34:bb,P101,2019-10-31T17:37:03Z,2019-10-31T17:40:33Z,398706.061407206,332937.208850665,210,3-5min,30,sensor_bus_station,12.3225854884518,sensor_bus_station,Potentially matchable
45,08:ae:d6:28:34:bb,P101,2019-11-12T10:21:10Z,2019-11-12T10:24:35Z,398706.221781334,332933.340821871,205,3-5min,4,sensor_bus_station,11.4315948061755,sensor_bus_station,Potentially matchable
46,08:ae:d6:28:34:bb,P101,2019-11-12T17:34:17Z,2019-11-12T17:37:17Z,398704.507439473,332931.826197268,180,<3min,3,sensor_bus_station,9.64965010222894,sensor_bus_station,Potentially matchable
47,08:ae:d6:28:34:bb,P101,2019-11-14T15:40:59Z,2019-11-14T15:43:59Z,398448.403202424,333136.562155402,180,<3min,0,"",29.3203398218031,sensor_gym_in,No WiFi detection
48,08:ae:d6:28:34:bb,P101,2019-11-14T17:33:46Z,2019-11-14T17:40:11Z,398698.803279781,332932.126950437,385,5-10min,32,"sensor_bus_station,sensor_104_back,sensor_btw_201_102",3.94277124622674,sensor_bus_station,Potentially matchable
49,08:ae:d6:4c:38:d9,P009,2019-10-22T16:36:04Z,2019-10-22T16:40:49Z,398711.14935576,332921.001713706,285,3-5min,40,"sensor_bus_station,sensor_btw_201_102",19.6938743557373,sensor_bus_station,Potentially matchable
50,08:ae:d6:4c:38:d9,P009,2019-10-31T16:46:52Z,2019-10-31T16:51:17Z,398346.580336699,333109.536251516,265,3-5min,7,sensor_TMB_back,53.0209588367803,sensor_TMB_back,Potentially matchable
51,08:ae:d6:4c:38:d9,P009,2019-11-04T11:02:09Z,2019-11-04T11:05:44Z,398710.206739463,332938.062174928,215,3-5min,35,"sensor_bus_station,sensor_104_back,sensor_football_field_back",16.4737895321482,sensor_bus_station,Potentially matchable
52,08:ae:d6:4c:38:d9,P009,2019-11-10T18:18:07Z,2019-11-10T18:31:22Z,398697.203548506,332962.172552666,795,10-30min,47,sensor_bus_station,30.1923093408529,sensor_bus_station,Potentially matchable
53,08:ae:d6:4c:38:d9,P009,2019-11-11T12:22:28Z,2019-11-11T12:25:43Z,398382.655701329,332950.508629857,195,3-5min,2,sensor_202_front,5.34568404915177,sensor_202_front,Insufficient WiFi (<3 packets)
54,08:ae:d6:51:4d:85,P098,2019-10-25T16:40:55Z,2019-10-25T16:45:00Z,398573.16847091,333130.94098132,245,3-5min,11,"sensor_PC_room_front,sensor_parking_sport",22.5240318613076,sensor_parking_sport,Potentially matchable
55,08:ae:d6:51:4d:85,P098,2019-10-25T17:07:40Z,2019-10-25T17:11:00Z,398694.341775058,332962.900267145,200,3-5min,43,"sensor_bus_station,sensor_football_field_back",30.8333731067932,sensor_bus_station,Potentially matchable
56,08:ae:d6:51:4d:85,P098,2019-10-28T12:06:02Z,2019-10-28T12:09:57Z,398721.236746505,332923.246614811,235,3-5min,4,sensor_bus_station,27.8129399039547,sensor_bus_station,Potentially matchable
57,08:ae:d6:51:4d:85,P098,2019-10-30T17:19:05Z,2019-10-30T17:26:50Z,398705.65014744,332936.417952652,465,5-10min,76,"sensor_bus_station,sensor_104_back",11.6319181360237,sensor_bus_station,Potentially matchable
58,08:ae:d6:51:4d:85,P098,2019-11-05T18:37:18Z,2019-11-05T18:42:33Z,398522.692406499,332887.616913349,315,5-10min,11,"sensor_lake,sensor_202_back_further,sensor_bridge_main_engineer,sensor_btw_201_102,sensor_108_front_outside",49.665547444731,sensor_lake,Potentially matchable
59,08:ae:d6:51:4d:85,P098,2019-11-14T11:39:25Z,2019-11-14T11:42:25Z,398712.118024508,332925.537996407,180,<3min,24,"sensor_bus_station,sensor_104_back",18.4524219592981,sensor_bus_station,Potentially matchable
60,08:ae:d6:5e:ec:bb,P092,2019-10-26T17:36:36Z,2019-10-26T17:40:00Z,398709.313321282,332929.666799007,204,3-5min,83,sensor_bus_station,14.6510710620021,sensor_bus_station,Potentially matchable
61,08:ae:d6:5e:ec:bb,P092,2019-10-29T17:18:36Z,2019-10-29T17:28:21Z,398487.327271459,332819.998691833,585,5-10min,47,"sensor_bridge_main_engineer,sensor_lake,sensor_108_front_outside,sensor_202_back",28.6192943226483,sensor_lake,Potentially matchable
62,08:ae:d6:5e:ec:bb,P092,2019-10-30T18:05:50Z,2019-10-30T18:09:35Z,398707.435525785,332933.758277248,225,3-5min,23,sensor_bus_station,12.6872842050749,sensor_bus_station,Potentially matchable
63,08:ae:d6:5e:ec:bb,P092,2019-11-01T10:05:43Z,2019-11-01T10:08:58Z,398466.047534492,333095.547534444,195,3-5min,2,sensor_football_field_front,6.11597034186001,sensor_football_field_back,Insufficient WiFi (<3 packets)
64,08:ae:d6:5e:ec:bb,P092,2019-11-01T15:38:28Z,2019-11-01T15:48:48Z,398393.68506583,332981.330539792,620,10-30min,192,"sensor_202_front,sensor_btw_TMB_library,sensor_203_front",27.8995537265554,sensor_202_front,Potentially matchable
65,08:ae:d6:5e:ec:bb,P092,2019-11-01T16:09:53Z,2019-11-01T16:43:33Z,398431.448502855,333025.883658386,2020,>30min,20,"sensor_203_front,sensor_btw_TMB_library",15.6720666111457,sensor_203_front,Potentially matchable
66,08:ae:d6:5e:ec:bb,P092,2019-11-05T20:48:43Z,2019-11-05T20:57:28Z,398524.982309498,332875.686250686,525,5-10min,57,"sensor_lake,sensor_bridge_main_engineer,sensor_btw_201_102,sensor_202_back_further",42.5459658880442,sensor_lake,Potentially matchable
67,08:ae:d6:63:49:ef,P031,2019-10-28T03:06:11Z,2019-10-28T03:09:31Z,398335.140966687,333228.26394903,200,3-5min,16,"sensor_dorm_front,sensor_cafeteria_dorm_side",15.2711911685365,sensor_dorm_front,Potentially matchable
68,08:ae:d6:63:49:ef,P031,2019-10-28T15:54:44Z,2019-10-28T16:02:19Z,398307.844537118,333273.870929156,455,5-10min,185,"sensor_dorm_front,sensor_parking_dorm,sensor_cafeteria_dorm_side",38.4511216234567,sensor_dorm_front,Potentially matchable
69,08:ae:d6:63:49:ef,P031,2019-11-01T07:55:21Z,2019-11-01T08:27:16Z,398437.205126719,333037.475163143,1915,>30min,54,"sensor_football_field_front,sensor_203_front,sensor_btw_TMB_library",23.3606046069558,sensor_203_front,Potentially matchable
70,08:ae:d6:63:49:ef,P031,2019-11-01T08:34:46Z,2019-11-01T08:42:26Z,398383.32648665,332983.645738806,460,5-10min,46,"sensor_203_front,sensor_btw_TMB_library,sensor_202_front,sensor_football_field_front",29.3667252019632,sensor_202_front,Potentially matchable
71,08:ae:d6:63:49:ef,P031,2019-11-01T08:43:56Z,2019-11-01T08:48:16Z,398381.117352607,332979.660265405,260,3-5min,41,"sensor_203_front,sensor_202_front,sensor_btw_TMB_library",25.7560949289512,sensor_202_front,Potentially matchable
72,08:ae:d6:63:49:ef,P031,2019-11-01T12:59:33Z,2019-11-01T13:11:03Z,398397.072060222,333040.418485,690,10-30min,41,"sensor_203_front,sensor_202_front,sensor_btw_TMB_library,sensor_football_field_front",42.5946029580766,sensor_114_inside,Potentially matchable
73,08:ae:d6:63:49:ef,P031,2019-11-01T13:14:58Z,2019-11-01T13:30:28Z,398431.859827803,333053.533622129,930,10-30min,17,"sensor_football_field_front,sensor_203_front,sensor_202_front,sensor_gym_front",40.2405576468056,sensor_203_front,Potentially matchable
74,08:ae:d6:63:49:ef,P031,2019-11-02T08:00:36Z,2019-11-02T08:04:51Z,398438.239659795,333026.621421328,255,3-5min,73,"sensor_btw_TMB_library,sensor_203_front,sensor_202_front,sensor_football_field_front,sensor_bridge_main_engineer",12.6310334987719,sensor_203_front,Potentially matchable
75,08:ae:d6:63:49:ef,P031,2019-11-03T16:32:24Z,2019-11-03T16:45:59Z,398409.992477123,333006.777188127,815,10-30min,2,sensor_203_front,33.3979649071465,sensor_203_front,Insufficient WiFi (<3 packets)
76,08:ae:d6:63:49:ef,P031,2019-11-03T17:01:05Z,2019-11-03T17:09:30Z,398406.27227947,333035.234500004,505,5-10min,35,"sensor_203_front,sensor_btw_TMB_library",41.582632891581,sensor_203_front,Potentially matchable
77,08:ae:d6:63:49:ef,P031,2019-11-03T17:17:00Z,2019-11-03T17:26:00Z,398394.485327904,333004.225401739,540,5-10min,9,"sensor_203_front,sensor_btw_TMB_library,sensor_202_front",49.0822809009162,sensor_203_front,Potentially matchable
78,08:ae:d6:63:49:ef,P031,2019-11-04T19:39:50Z,2019-11-04T19:44:10Z,398514.152479973,332859.955028882,260,3-5min,122,"sensor_lake,sensor_202_back_further,sensor_bridge_main_engineer,sensor_btw_201_102,sensor_108_front_outside,sensor_206_front",24.6144806078706,sensor_lake,Potentially matchable
79,08:ae:d6:63:49:ef,P031,2019-11-04T19:46:15Z,2019-11-04T19:53:20Z,398523.975212604,332887.84192461,425,5-10min,100,"sensor_btw_201_102,sensor_btw_TMB_library,sensor_lake,sensor_bus_station,sensor_202_back_further,sensor_bridge_main_engineer,sensor_104_back,sensor_108_front_outside",50.630370196035,sensor_lake,Potentially matchable
80,08:ae:d6:63:49:ef,P031,2019-11-05T20:48:49Z,2019-11-05T20:57:19Z,398526.476959213,332866.88449337,510,5-10min,3,"sensor_lake,sensor_bus_station",38.75286767228,sensor_lake,Potentially matchable
81,08:ae:d6:63:49:ef,P031,2019-11-09T17:48:33Z,2019-11-09T17:51:38Z,398293.328328584,333238.780421842,185,3-5min,251,"sensor_cafeteria_dorm_side,sensor_dorm_front,sensor_parking_dorm,sensor_gym_front,sensor_TMB_back",37.4144764433642,sensor_dorm_front,Potentially matchable
82,08:ae:d6:65:75:23,P028,2019-10-27T13:34:25Z,2019-10-27T13:37:50Z,398706.662112583,332925.291451006,205,3-5min,48,sensor_bus_station,13.6100862209621,sensor_bus_station,Potentially matchable
83,08:ae:d6:65:75:23,P028,2019-10-27T18:05:19Z,2019-10-27T18:09:39Z,398708.263297015,332924.818094329,260,3-5min,53,"sensor_bus_station,sensor_104_back,sensor_football_field_back",15.2391822292902,sensor_bus_station,Potentially matchable
84,08:ae:d6:65:75:23,P028,2019-10-30T12:49:16Z,2019-10-30T12:54:41Z,398437.691281193,333014.410375767,325,5-10min,19,sensor_203_front,4.75326414068579,sensor_203_front,Potentially matchable
85,08:ae:d6:65:75:23,P028,2019-10-30T14:08:50Z,2019-10-30T14:20:10Z,398518.492904181,332814.94936524,680,10-30min,10,"sensor_lake,sensor_bridge_main_engineer",42.1157249784235,sensor_lake,Potentially matchable
86,08:ae:d6:65:75:23,P028,2019-11-01T00:06:41Z,2019-11-01T00:15:41Z,398456.441498459,332992.57397722,540,5-10min,6,"sensor_203_front,sensor_bridge_main_engineer",26.1929503579223,sensor_203_front,Potentially matchable
87,08:ae:d6:65:75:23,P028,2019-11-01T19:34:23Z,2019-11-01T19:37:28Z,398255.14711124,333229.35200355,185,3-5min,13,"sensor_parking_dorm,sensor_cafeteria_dorm_side,sensor_dorm_front",18.5862941170571,sensor_parking_dorm,Potentially matchable
88,08:ae:d6:65:75:23,P028,2019-11-02T09:53:30Z,2019-11-02T09:56:30Z,398230.701837562,333236.956207698,180,<3min,20,sensor_parking_dorm,21.0132514285322,sensor_parking_dorm,Potentially matchable
89,08:ae:d6:65:75:23,P028,2019-11-03T08:00:45Z,2019-11-03T08:04:50Z,398311.014592338,333270.734487255,245,3-5min,11,"sensor_dorm_front,sensor_parking_dorm,sensor_cafeteria_dorm_side",34.0559688381742,sensor_dorm_front,Potentially matchable
90,08:ae:d6:65:75:23,P028,2019-11-03T16:32:58Z,2019-11-03T16:42:03Z,398406.109921935,333013.187885854,545,5-10min,3,sensor_203_front,36.35709795733,sensor_203_front,Potentially matchable
91,08:ae:d6:65:75:23,P028,2019-11-05T17:50:20Z,2019-11-05T18:02:55Z,398516.423640794,332858.587139457,755,10-30min,126,"sensor_lake,sensor_bridge_main_engineer,sensor_202_back_further,sensor_btw_201_102,sensor_104_back,sensor_bus_station,sensor_108_front_outside",26.0506867295582,sensor_lake,Potentially matchable
92,08:ae:d6:65:75:23,P028,2019-11-08T17:54:40Z,2019-11-08T17:59:50Z,398703.060045399,332935.439626184,310,5-10min,32,sensor_bus_station,8.86407447552868,sensor_bus_station,Potentially matchable
93,08:ae:d6:65:75:23,P028,2019-11-12T18:02:19Z,2019-11-12T18:09:29Z,398485.982806451,332809.315582647,430,5-10min,105,"sensor_108_front_outside,sensor_bridge_main_engineer,sensor_lake,sensor_202_back",39.3731754831673,sensor_lake,Potentially matchable
94,08:ae:d6:a4:5a:c3,P036,2019-10-22T12:17:03Z,2019-10-22T12:30:03Z,398378.014711074,333226.055073838,780,10-30min,310,"sensor_cafeteria_dorm_side,sensor_dorm_front,sensor_football_field_front,sensor_gym_front,sensor_TMB_back,sensor_parking_dorm",31.899229716139,sensor_cafeteria_dorm_side,Potentially matchable
95,08:ae:d6:a4:5a:c3,P036,2019-11-01T13:28:15Z,2019-11-01T13:36:50Z,398696.040568314,332959.227084533,515,5-10min,50,sensor_bus_station,27.1814307053079,sensor_bus_station,Potentially matchable
96,08:ae:d6:a4:5a:c3,P036,2019-11-06T17:06:48Z,2019-11-06T17:09:53Z,398710.29376026,332935.961750237,185,3-5min,23,sensor_bus_station,15.9156840787945,sensor_bus_station,Potentially matchable
97,08:ae:d6:a4:5a:c3,P036,2019-11-12T02:17:52Z,2019-11-12T02:21:27Z,398412.18306065,332949.297323,215,3-5min,67,"sensor_202_front,sensor_btw_201_102,sensor_203_front",26.396726430251,sensor_202_front,Potentially matchable
98,08:ae:d6:ab:44:71,P033,2019-10-28T12:30:44Z,2019-10-28T12:34:49Z,398700.281255872,332937.326772686,245,3-5min,32,sensor_bus_station,7.5498744812944,sensor_bus_station,Potentially matchable
99,08:ae:d6:ab:44:71,P033,2019-11-02T15:16:51Z,2019-11-02T15:25:46Z,398696.110703669,332953.7361843,535,5-10min,85,"sensor_bus_station,sensor_football_field_back",21.7009390350452,sensor_bus_station,Potentially matchable
100,08:ae:d6:ab:44:71,P033,2019-11-02T15:29:26Z,2019-11-02T15:33:06Z,398703.575183759,332939.624469752,220,3-5min,36,sensor_bus_station,11.5321125482711,sensor_bus_station,Potentially matchable
101,08:ae:d6:ab:44:71,P033,2019-11-02T15:37:21Z,2019-11-02T15:43:56Z,398704.999055812,332950.712545434,395,5-10min,46,sensor_bus_station,21.2197908096286,sensor_bus_station,Potentially matchable
102,08:ae:d6:ab:44:71,P033,2019-11-03T16:39:58Z,2019-11-03T16:51:33Z,398414.257874224,333005.160857403,695,10-30min,7,"sensor_203_front,sensor_btw_TMB_library",29.7506945287896,sensor_203_front,Potentially matchable
103,08:ae:d6:ab:44:71,P033,2019-11-03T17:13:41Z,2019-11-03T17:27:21Z,398403.710173247,333014.888929718,820,10-30min,3,"sensor_203_front,sensor_202_front",38.7254973391097,sensor_203_front,Potentially matchable
104,08:ae:d6:ab:44:71,P033,2019-11-04T18:14:33Z,2019-11-04T18:22:13Z,398520.548997737,332850.288140602,460,5-10min,13,"sensor_lake,sensor_bridge_main_engineer",28.0700631674694,sensor_lake,Potentially matchable
105,08:ae:d6:ab:44:71,P033,2019-11-04T18:24:43Z,2019-11-04T18:27:58Z,398492.933155745,332842.123566406,195,3-5min,9,"sensor_108_front_outside,sensor_lake,sensor_bridge_main_engineer",6.02314893611951,sensor_lake,Potentially matchable
106,08:ae:d6:ab:44:71,P033,2019-11-04T18:37:50Z,2019-11-04T18:57:25Z,398520.872766746,332883.136305624,1175,10-30min,13,"sensor_lake,sensor_108_front_outside,sensor_bridge_main_engineer,sensor_bus_station",45.017723594604,sensor_lake,Potentially matchable
107,08:ae:d6:ab:44:71,P033,2019-11-04T21:44:52Z,2019-11-04T21:48:52Z,398346.42696572,333242.035504941,240,3-5min,31,"sensor_dorm_front,sensor_parking_dorm",15.922290430892,sensor_dorm_front,Potentially matchable
108,08:d4:6a:e7:de:22,P045,2019-11-04T17:54:50Z,2019-11-04T18:00:00Z,398503.213315353,332881.244024137,310,5-10min,70,"sensor_202_back_further,sensor_lake,sensor_bridge_main_engineer,sensor_108_front_outside,sensor_104_back,sensor_btw_201_102,sensor_bus_station,sensor_206_front,sensor_btw_TMB_library,sensor_202_front",34.780021893691,sensor_lake,Potentially matchable
109,10:f1:f2:0c:51:dc,P063,2019-10-24T06:54:43Z,2019-10-24T06:59:48Z,398313.788063333,333299.702324892,305,5-10min,5,sensor_dorm_near309,55.5646000729583,sensor_cafeteria_dorm,Potentially matchable
110,10:f1:f2:0c:51:dc,P063,2019-10-25T16:50:11Z,2019-10-25T16:53:16Z,398708.289515251,332938.646034424,185,3-5min,35,"sensor_bus_station,sensor_football_field_back,sensor_btw_201_102",14.9517644101797,sensor_bus_station,Potentially matchable
111,10:f1:f2:0c:51:dc,P063,2019-10-25T16:54:41Z,2019-10-25T16:57:56Z,398702.935367328,332935.322887584,195,3-5min,17,sensor_bus_station,8.70459914968575,sensor_bus_station,Potentially matchable
112,10:f1:f2:0c:51:dc,P063,2019-11-01T08:10:44Z,2019-11-01T08:27:09Z,398436.867675325,333045.279149149,985,10-30min,4,sensor_football_field_front,31.0744241390551,sensor_203_front,Potentially matchable
